Dato/klokkeslett;NO1;NO2;NO3;NO4;NO5
2024-05-01 Kl. 07-08;0.41454;0.41454;0.41454;0.33163;0.41454
2024-05-01 Kl. 08-09;0.22129;0.22129;0.24034;0.19227;0.41956
2024-05-01 Kl. 09-10;0.05654;0.05654;0.24550;0.19640;0.47861
2024-05-01 Kl. 10-11;0.05153;0.05153;0.24920;0.19936;0.54401
2024-05-01 Kl. 11-12;0.06156;0.06156;0.24934;0.19947;0.53914
2024-05-01 Kl. 12-13;0.03381;0.03381;0.24979;0.19983;0.45514
2024-05-01 Kl. 13-14;0.02215;0.02215;0.24949;0.19959;0.24949
2024-05-01 Kl. 14-15;0.00650;0.00650;0.28020;0.22416;0.28020
2024-05-01 Kl. 15-16;0.00974;0.00974;0.32464;0.25971;0.32464
2024-05-01 Kl. 16-17;0.04858;0.04858;0.33379;0.26703;0.42516
2024-05-01 Kl. 17-18;0.06451;0.06451;0.34279;0.27423;0.43123
2024-05-01 Kl. 18-19;0.34324;0.34324;0.34324;0.27459;0.34324
2024-05-01 Kl. 19-20;0.61738;0.61738;0.61738;0.49390;0.61738
2024-05-01 Kl. 20-21;0.67540;0.67540;0.67540;0.54032;0.67540
2024-05-01 Kl. 21-22;0.51818;0.51818;0.50208;0.40166;0.51818
2024-05-01 Kl. 22-23;0.45484;0.45484;0.44170;0.35336;0.45484
2024-05-01 Kl. 23-00;0.33438;0.33438;0.32478;0.25982;0.33438
2024-05-02 Kl. 00-01;0.22183;0.22183;0.27674;0.22139;0.22183
2024-05-02 Kl. 01-02;0.16678;0.16678;0.27066;0.21653;0.24551
2024-05-02 Kl. 02-03;0.15243;0.15243;0.27585;0.22068;0.19105
2024-05-02 Kl. 03-04;0.11913;0.11913;0.27940;0.22352;0.21399
2024-05-02 Kl. 04-05;0.17995;0.17995;0.28620;0.22896;0.17995
2024-05-02 Kl. 05-06;0.45018;0.45018;0.45018;0.36014;0.45018
2024-05-02 Kl. 06-07;0.58928;0.58928;0.58928;0.47142;0.58928
2024-05-02 Kl. 07-08;0.73445;0.73445;0.73445;0.58756;0.73445
2024-05-02 Kl. 08-09;0.69405;0.69405;0.69405;0.55524;0.69405
2024-05-02 Kl. 09-10;0.46541;0.46541;0.46541;0.37233;0.46541
2024-05-02 Kl. 10-11;0.30071;0.30071;0.34185;0.27348;0.34185
2024-05-02 Kl. 11-12;0.12860;0.12860;0.33770;0.27016;0.33770
2024-05-02 Kl. 12-13;0.07355;0.07355;0.33947;0.27158;0.33947
2024-05-02 Kl. 13-14;0.00119;0.00119;0.33755;0.27004;0.33755
2024-05-02 Kl. 14-15;0.02235;0.02235;0.33268;0.26614;0.33268
2024-05-02 Kl. 15-16;0.09693;0.09693;0.33549;0.26839;0.33549
2024-05-02 Kl. 16-17;0.32586;0.32586;0.33238;0.26590;0.33238
2024-05-02 Kl. 17-18;0.51676;0.51676;0.51676;0.41341;0.51676
2024-05-02 Kl. 18-19;0.57789;0.57789;0.57789;0.46231;0.57789
2024-05-02 Kl. 19-20;0.62036;0.62036;0.62036;0.49629;0.62036
2024-05-02 Kl. 20-21;0.62139;0.62139;0.62139;0.49711;0.62139
2024-05-02 Kl. 21-22;0.62036;0.62036;0.62036;0.49629;0.62036
2024-05-02 Kl. 22-23;0.56043;0.56043;0.56043;0.44834;0.56043
2024-05-02 Kl. 23-00;0.50211;0.50211;0.50211;0.40169;0.50211
2024-05-03 Kl. 00-01;0.44158;0.44158;0.44158;0.35326;0.44158
2024-05-03 Kl. 01-02;0.43520;0.43520;0.43520;0.34816;0.43520
2024-05-03 Kl. 02-03;0.44424;0.44424;0.44424;0.35539;0.44424
2024-05-03 Kl. 03-04;0.44499;0.44499;0.44499;0.35599;0.44499
2024-05-03 Kl. 04-05;0.45136;0.45136;0.45136;0.36109;0.45136
2024-05-03 Kl. 05-06;0.47360;0.47360;0.47360;0.37888;0.47360
2024-05-03 Kl. 06-07;0.52016;0.52016;0.52016;0.41613;0.52016
2024-05-03 Kl. 07-08;0.61848;0.61848;0.63700;0.50960;0.61848
2024-05-03 Kl. 08-09;0.61536;0.61536;0.63374;0.50699;0.61536
2024-05-03 Kl. 09-10;0.57369;0.57369;0.57369;0.45895;0.57369
2024-05-03 Kl. 10-11;0.56480;0.56480;0.56480;0.45184;0.56480
2024-05-03 Kl. 11-12;0.51868;0.51868;0.51868;0.41494;0.51868
2024-05-03 Kl. 12-13;0.51839;0.51839;0.50666;0.40533;0.51839
2024-05-03 Kl. 13-14;0.49806;0.49806;0.48354;0.38683;0.49806
2024-05-03 Kl. 14-15;0.48503;0.48503;0.47109;0.37687;0.48503
2024-05-03 Kl. 15-16;0.52343;0.52343;0.47643;0.38114;0.52343
2024-05-03 Kl. 16-17;0.51186;0.51186;0.50845;0.40676;0.51186
2024-05-03 Kl. 17-18;0.55590;0.55590;0.55590;0.44472;0.55590
2024-05-03 Kl. 18-19;0.58585;0.58585;0.58585;0.46868;0.58585
2024-05-03 Kl. 19-20;0.61684;0.61684;0.58823;0.47058;0.61684
2024-05-03 Kl. 20-21;0.58956;0.58956;0.55605;0.44484;0.58956
2024-05-03 Kl. 21-22;0.54996;0.61284;0.51779;0.41423;0.54996
2024-05-03 Kl. 22-23;0.54981;0.72019;0.47241;0.37793;0.54981
2024-05-03 Kl. 23-00;0.49065;0.72390;0.38168;0.30534;0.49065
2024-05-04 Kl. 00-01;0.28710;0.64271;0.28710;0.22968;0.28710
2024-05-04 Kl. 01-02;0.25160;0.59753;0.25160;0.20128;0.25160
2024-05-04 Kl. 02-03;0.23736;0.60193;0.23736;0.18989;0.23736
2024-05-04 Kl. 03-04;0.26891;0.61571;0.26891;0.21513;0.26891
2024-05-04 Kl. 04-05;0.30030;0.64638;0.30030;0.24024;0.30030
2024-05-04 Kl. 05-06;0.33595;0.65195;0.33595;0.26876;0.33595
2024-05-04 Kl. 06-07;0.36999;0.64256;0.36999;0.29599;0.36999
2024-05-04 Kl. 07-08;0.51464;0.65269;0.44495;0.35596;0.51464
2024-05-04 Kl. 08-09;0.57610;0.67146;0.51860;0.41488;0.57610
2024-05-04 Kl. 09-10;0.55879;0.67674;0.55674;0.44539;0.55879
2024-05-04 Kl. 10-11;0.55513;0.55513;0.53546;0.42837;0.55513
2024-05-04 Kl. 11-12;0.51346;0.51346;0.44305;0.35444;0.51346
2024-05-04 Kl. 12-13;0.37733;0.37733;0.35693;0.28554;0.37733
2024-05-04 Kl. 13-14;0.21991;0.21991;0.21316;0.17053;0.21991
2024-05-04 Kl. 14-15;0.29722;0.29722;0.19570;0.15656;0.29722
2024-05-04 Kl. 15-16;0.50745;0.51229;0.37263;0.29810;0.50745
2024-05-04 Kl. 16-17;0.50745;0.65709;0.44026;0.35221;0.50745
2024-05-04 Kl. 17-18;0.50201;0.69229;0.47840;0.38272;0.50201
2024-05-04 Kl. 18-19;0.50745;0.68980;0.50745;0.40596;0.50745
2024-05-04 Kl. 19-20;0.48603;0.69978;0.48603;0.38882;0.48603
2024-05-04 Kl. 20-21;0.50569;0.70139;0.44011;0.35209;0.50569
2024-05-04 Kl. 21-22;0.50201;0.70080;0.42030;0.33624;0.50201
2024-05-04 Kl. 22-23;0.44305;0.69845;0.37160;0.29728;0.44305
2024-05-04 Kl. 23-00;0.37248;0.69625;0.33595;0.26876;0.37248
2024-05-05 Kl. 00-01;0.39075;0.69326;0.38505;0.30804;0.39075
2024-05-05 Kl. 01-02;0.40638;0.69123;0.40638;0.32510;0.40638
2024-05-05 Kl. 02-03;0.41033;0.69035;0.41033;0.32826;0.41033
2024-05-05 Kl. 03-04;0.41514;0.69035;0.41514;0.33211;0.41514
2024-05-05 Kl. 04-05;0.42931;0.69049;0.42931;0.34345;0.42931
2024-05-05 Kl. 05-06;0.42420;0.69136;0.42420;0.33936;0.42420
2024-05-05 Kl. 06-07;0.45750;0.69341;0.45750;0.36600;0.45750
2024-05-05 Kl. 07-08;0.51301;0.67443;0.50454;0.40363;0.51301
2024-05-05 Kl. 08-09;0.52178;0.52178;0.52178;0.41742;0.52178
2024-05-05 Kl. 09-10;0.44801;0.44801;0.37439;0.29951;0.44801
2024-05-05 Kl. 10-11;0.21911;0.21911;0.20786;0.16629;0.21911
2024-05-05 Kl. 11-12;0.05405;0.05405;0.15440;0.12352;0.05405
2024-05-05 Kl. 12-13;0.04776;0.04776;0.04776;0.03821;0.04776
2024-05-05 Kl. 13-14;0.02921;0.02921;0.02921;0.02337;0.02921
2024-05-05 Kl. 14-15;0.02775;0.02775;0.02775;0.02220;0.02775
2024-05-05 Kl. 15-16;0.16653;0.16653;0.06238;0.04990;0.16653
2024-05-05 Kl. 16-17;0.31830;0.31830;0.21706;0.17365;0.31830
2024-05-05 Kl. 17-18;0.49577;0.51754;0.46744;0.37395;0.49577
2024-05-05 Kl. 18-19;0.55085;0.67691;0.51564;0.41251;0.55085
2024-05-05 Kl. 19-20;0.63134;0.68480;0.56209;0.44967;0.63134
2024-05-05 Kl. 20-21;0.68144;0.68611;0.50703;0.40562;0.68144
2024-05-05 Kl. 21-22;0.63849;0.68655;0.48336;0.38669;0.63849
2024-05-05 Kl. 22-23;0.58518;0.68494;0.43764;0.35011;0.58518
2024-05-05 Kl. 23-00;0.53288;0.68041;0.35219;0.28175;0.53288
2024-05-06 Kl. 00-01;0.48833;0.69298;0.39323;0.31458;0.48833
2024-05-06 Kl. 01-02;0.48686;0.69108;0.37600;0.30080;0.48686
2024-05-06 Kl. 02-03;0.48059;0.69005;0.36753;0.29402;0.48059
2024-05-06 Kl. 03-04;0.48511;0.69298;0.36445;0.29156;0.48511
2024-05-06 Kl. 04-05;0.48745;0.69706;0.40740;0.32592;0.48745
2024-05-06 Kl. 05-06;0.50615;0.67983;0.41456;0.33165;0.50615
2024-05-06 Kl. 06-07;0.71124;0.71124;0.42960;0.34368;0.71124
2024-05-06 Kl. 07-08;0.79508;0.79508;0.45136;0.36109;0.79508
2024-05-06 Kl. 08-09;0.99271;0.99271;0.55728;0.44582;0.99271
2024-05-06 Kl. 09-10;1.01974;1.01974;0.53668;0.42934;1.01974
2024-05-06 Kl. 10-11;0.87674;0.87674;0.52573;0.42058;0.87674
2024-05-06 Kl. 11-12;0.72380;0.72380;0.53551;0.42841;0.72380
2024-05-06 Kl. 12-13;0.71270;0.71270;0.55961;0.44769;0.71270
2024-05-06 Kl. 13-14;0.71459;0.71459;0.57071;0.45657;0.71459
2024-05-06 Kl. 14-15;0.70978;0.70978;0.58166;0.46533;0.70978
2024-05-06 Kl. 15-16;0.70919;0.70919;0.58269;0.46615;0.70919
2024-05-06 Kl. 16-17;0.70846;0.70846;0.57831;0.46265;0.70846
2024-05-06 Kl. 17-18;0.72993;0.80458;0.57130;0.45704;0.72993
2024-05-06 Kl. 18-19;0.99199;1.20979;0.57115;0.45692;0.99199
2024-05-06 Kl. 19-20;1.02310;1.21884;0.57729;0.46183;1.02310
2024-05-06 Kl. 20-21;1.01405;1.95068;0.57714;0.46171;1.01405
2024-05-06 Kl. 21-22;0.87718;1.52851;0.57611;0.46089;0.87718
2024-05-06 Kl. 22-23;0.70875;1.33745;0.56151;0.44921;0.70875
2024-05-06 Kl. 23-00;0.63455;0.81115;0.51345;0.41076;0.63455
2024-05-07 Kl. 00-01;0.71198;1.15551;0.51735;0.41388;0.71198
2024-05-07 Kl. 01-02;0.70323;1.11918;0.51138;0.40910;0.70323
2024-05-07 Kl. 02-03;0.67040;1.09175;0.50788;0.40630;0.67040
2024-05-07 Kl. 03-04;0.66354;1.13085;0.50685;0.40548;0.66354
2024-05-07 Kl. 04-05;0.70469;1.13216;0.51341;0.41073;0.70469
2024-05-07 Kl. 05-06;0.74014;1.16002;0.52144;0.41715;0.74014
2024-05-07 Kl. 06-07;1.30680;1.30680;0.65085;0.52068;1.30680
2024-05-07 Kl. 07-08;1.67461;1.67461;0.71709;0.57367;1.67461
2024-05-07 Kl. 08-09;1.59116;1.59116;0.81119;0.64895;1.59116
2024-05-07 Kl. 09-10;1.29586;1.29586;0.78143;0.62514;1.29586
2024-05-07 Kl. 10-11;1.18994;1.18994;0.71228;0.56982;1.18994
2024-05-07 Kl. 11-12;1.01996;1.01996;0.71768;0.57414;1.01996
2024-05-07 Kl. 12-13;0.80696;0.80696;0.71110;0.56888;0.80696
2024-05-07 Kl. 13-14;0.73314;0.73314;0.68586;0.54869;0.73314
2024-05-07 Kl. 14-15;0.58433;0.67843;0.58433;0.46746;0.58433
2024-05-07 Kl. 15-16;0.53121;0.69141;0.53121;0.42497;0.53121
2024-05-07 Kl. 16-17;0.75516;0.77340;0.51838;0.41470;0.75516
2024-05-07 Kl. 17-18;0.85540;0.85540;0.51516;0.41213;0.85540
2024-05-07 Kl. 18-19;1.16033;1.16033;0.49474;0.39579;1.16033
2024-05-07 Kl. 19-20;1.16704;1.16704;0.49008;0.39206;1.16704
2024-05-07 Kl. 20-21;1.42353;1.42353;0.45535;0.36428;1.42353
2024-05-07 Kl. 21-22;1.45825;1.45825;0.42588;0.34070;1.45825
2024-05-07 Kl. 22-23;1.08270;1.43636;0.42603;0.34082;1.08270
2024-05-07 Kl. 23-00;0.73751;1.12108;0.36474;0.29179;0.73751
2024-05-08 Kl. 00-01;0.77479;1.19019;0.35763;0.28610;0.77479
2024-05-08 Kl. 01-02;0.76396;1.14571;0.43076;0.34461;0.76396
2024-05-08 Kl. 02-03;0.74406;1.14630;0.44129;0.35303;0.74406
2024-05-08 Kl. 03-04;0.73763;1.16883;0.44641;0.35713;0.73763
2024-05-08 Kl. 04-05;0.76440;1.13504;0.46104;0.36883;0.76440
2024-05-08 Kl. 05-06;0.77610;1.05356;0.47435;0.37948;0.77610
2024-05-08 Kl. 06-07;1.16283;1.16283;0.51809;0.41447;1.16283
2024-05-08 Kl. 07-08;1.68954;1.68954;0.61315;0.49052;1.68954
2024-05-08 Kl. 08-09;1.56083;1.56083;0.62456;0.49965;1.56083
2024-05-08 Kl. 09-10;1.30983;1.30983;0.65748;0.50035;1.30983
2024-05-08 Kl. 10-11;1.21036;1.21036;0.64739;0.50035;1.21036
2024-05-08 Kl. 11-12;1.12655;1.12655;0.63831;0.50035;1.12655
2024-05-08 Kl. 12-13;0.93539;0.93539;0.63568;0.50854;0.93539
2024-05-08 Kl. 13-14;0.87688;0.87688;0.62544;0.50035;0.87688
2024-05-08 Kl. 14-15;0.87921;0.87921;0.62544;0.50035;0.87921
2024-05-08 Kl. 15-16;0.84806;0.84806;0.61228;0.48982;0.84806
2024-05-08 Kl. 16-17;0.90423;0.90423;0.58785;0.47028;0.90423
2024-05-08 Kl. 17-18;1.06323;1.06323;0.62427;0.49942;1.06323
2024-05-08 Kl. 18-19;1.16883;1.16883;0.62471;0.49977;1.16883
2024-05-08 Kl. 19-20;1.43971;1.43971;0.62515;0.50012;1.43971
2024-05-08 Kl. 20-21;1.22793;1.22793;0.62471;0.49977;1.22793
2024-05-08 Kl. 21-22;1.24328;1.24328;0.54747;0.43798;1.24328
2024-05-08 Kl. 22-23;1.05971;1.05971;0.51076;0.40861;1.05971
2024-05-08 Kl. 23-00;1.03763;1.03763;0.48166;0.38533;1.03763
2024-05-09 Kl. 00-01;0.75689;0.90284;0.46339;0.37071;0.75689
2024-05-09 Kl. 01-02;0.74176;0.92574;0.42476;0.33981;0.74176
2024-05-09 Kl. 02-03;0.73721;0.90284;0.41420;0.33136;0.73721
2024-05-09 Kl. 03-04;0.73795;0.90151;0.38028;0.30422;0.73795
2024-05-09 Kl. 04-05;0.73780;0.88023;0.37720;0.30176;0.73780
2024-05-09 Kl. 05-06;0.73780;0.90269;0.37426;0.29941;0.73780
2024-05-09 Kl. 06-07;0.59626;0.91150;0.41772;0.33418;0.59626
2024-05-09 Kl. 07-08;0.64149;0.91899;0.46984;0.37587;0.64149
2024-05-09 Kl. 08-09;0.69581;0.79565;0.48716;0.38973;0.69581
2024-05-09 Kl. 09-10;0.56983;0.56983;0.34269;0.27415;0.56983
2024-05-09 Kl. 10-11;0.15534;0.15534;0.07313;0.05850;0.15534
2024-05-09 Kl. 11-12;0.04845;0.04845;0.02908;0.02326;0.04845
2024-05-09 Kl. 12-13;0.00764;0.00764;0.02203;0.01762;0.00764
2024-05-09 Kl. 13-14;-0.00211;-0.00211;0.02188;0.01750;-0.00211
2024-05-09 Kl. 14-15;-0.00082;-0.00082;0.02173;0.01738;-0.00082
2024-05-09 Kl. 15-16;0.11893;0.11893;0.02188;0.01750;0.11893
2024-05-09 Kl. 16-17;0.54061;0.54061;0.04522;0.03618;0.54061
2024-05-09 Kl. 17-18;0.64149;0.65235;0.29350;0.23480;0.64149
2024-05-09 Kl. 18-19;0.76174;0.83148;0.29291;0.23433;0.76174
2024-05-09 Kl. 19-20;0.74235;1.27591;0.13831;0.11065;0.74235
2024-05-09 Kl. 20-21;0.74279;1.17358;0.09221;0.07377;0.74279
2024-05-09 Kl. 21-22;0.74089;0.94820;0.17649;0.14119;0.74089
2024-05-09 Kl. 22-23;0.73736;0.94733;0.13743;0.10994;0.73736
2024-05-09 Kl. 23-00;0.69551;0.90108;0.04713;0.03770;0.69551
2024-05-10 Kl. 00-01;0.70141;0.77409;0.21804;0.17443;0.70141
2024-05-10 Kl. 01-02;0.68828;0.74402;0.22986;0.18389;0.68828
2024-05-10 Kl. 02-03;0.68419;0.74081;0.23950;0.19160;0.68419
2024-05-10 Kl. 03-04;0.68579;0.75118;0.25978;0.20782;0.68579
2024-05-10 Kl. 04-05;0.68828;0.75774;0.27453;0.21962;0.68828
2024-05-10 Kl. 05-06;0.69921;0.78751;0.30254;0.24203;0.69921
2024-05-10 Kl. 06-07;0.68506;0.84604;0.35216;0.28173;0.68506
2024-05-10 Kl. 07-08;0.72199;0.84195;0.35844;0.28675;0.72199
2024-05-10 Kl. 08-09;0.72811;0.78766;0.36296;0.29037;0.72811
2024-05-10 Kl. 09-10;0.70594;0.70594;0.36325;0.29060;0.70594
2024-05-10 Kl. 10-11;0.58159;0.58159;0.36456;0.29165;0.58159
2024-05-10 Kl. 11-12;0.34823;0.34823;0.36165;0.28932;0.34823
2024-05-10 Kl. 12-13;0.00876;0.00876;0.35873;0.28698;0.00876
2024-05-10 Kl. 13-14;0.00628;0.00628;0.35815;0.28652;0.00628
2024-05-10 Kl. 14-15;0.17615;0.17615;0.35684;0.28547;0.17615
2024-05-10 Kl. 15-16;0.55415;0.55415;0.35713;0.28570;0.55415
2024-05-10 Kl. 16-17;0.69921;0.69921;0.35859;0.28687;0.69921
2024-05-10 Kl. 17-18;0.71761;0.75526;0.36296;0.29037;0.71761
2024-05-10 Kl. 18-19;0.72709;0.76008;0.36355;0.29084;0.72709
2024-05-10 Kl. 19-20;0.73673;0.74636;0.36939;0.29551;0.73673
2024-05-10 Kl. 20-21;0.73701;0.74169;0.36939;0.29551;0.73701
2024-05-10 Kl. 21-22;0.72958;0.75774;0.36180;0.28944;0.72958
2024-05-10 Kl. 22-23;0.72855;0.75585;0.35829;0.28663;0.72855
2024-05-10 Kl. 23-00;0.70885;0.75760;0.35509;0.28407;0.70885
2024-05-11 Kl. 00-01;0.63939;0.63939;0.29650;0.23720;0.63939
2024-05-11 Kl. 01-02;0.61590;0.61590;0.28221;0.22577;0.61590
2024-05-11 Kl. 02-03;0.60453;0.60453;0.27215;0.21772;0.60453
2024-05-11 Kl. 03-04;0.59549;0.59549;0.29169;0.23335;0.59549
2024-05-11 Kl. 04-05;0.59534;0.59534;0.32669;0.26135;0.59534
2024-05-11 Kl. 05-06;0.59199;0.59199;0.33252;0.26602;0.59199
2024-05-11 Kl. 06-07;0.60949;0.61240;0.36695;0.29356;0.60949
2024-05-11 Kl. 07-08;0.69379;0.69379;0.44716;0.35773;0.69379
2024-05-11 Kl. 08-09;0.52694;0.52694;0.49485;0.39588;0.52694
2024-05-11 Kl. 09-10;0.32392;0.32392;0.24837;0.19870;0.32392
2024-05-11 Kl. 10-11;0.12514;0.12514;0.24400;0.19520;0.12514
2024-05-11 Kl. 11-12;0.00000;0.00000;0.24225;0.19380;0.00000
2024-05-11 Kl. 12-13;-0.00677;-0.00677;0.25100;0.20080;-0.00677
2024-05-11 Kl. 13-14;-0.01027;-0.01027;0.23729;0.18983;-0.01027
2024-05-11 Kl. 14-15;-0.01062;-0.01062;0.22285;0.17828;-0.01062
2024-05-11 Kl. 15-16;-0.00035;-0.00035;0.21163;0.16930;-0.00035
2024-05-11 Kl. 16-17;0.28031;0.28031;0.10953;0.08762;0.28031
2024-05-11 Kl. 17-18;0.46626;0.46626;0.45095;0.36076;0.46626
2024-05-11 Kl. 18-19;0.70254;0.70254;0.51454;0.41163;0.70254
2024-05-11 Kl. 19-20;0.70516;0.77122;0.54065;0.43252;0.70516
2024-05-11 Kl. 20-21;0.70750;0.77006;0.48815;0.39052;0.70750
2024-05-11 Kl. 21-22;0.70735;0.77094;0.47414;0.37931;0.70735
2024-05-11 Kl. 22-23;0.70575;0.74484;0.41245;0.32996;0.70575
2024-05-11 Kl. 23-00;0.71144;0.71770;0.36768;0.29414;0.71144
2024-05-12 Kl. 00-01;0.61206;0.70408;0.35635;0.28508;0.61206
2024-05-12 Kl. 01-02;0.60343;0.62361;0.28160;0.22528;0.60343
2024-05-12 Kl. 02-03;0.59933;0.60489;0.20801;0.16641;0.59933
2024-05-12 Kl. 03-04;0.55530;0.55530;0.13195;0.10556;0.55530
2024-05-12 Kl. 04-05;0.56144;0.56144;0.07183;0.05746;0.56144
2024-05-12 Kl. 05-06;0.54096;0.54096;0.06100;0.04880;0.54096
2024-05-12 Kl. 06-07;0.25761;0.25761;0.14790;0.11832;0.25761
2024-05-12 Kl. 07-08;0.06641;0.06641;0.08280;0.06624;0.06641
2024-05-12 Kl. 08-09;0.03804;0.03804;0.16604;0.13283;0.03804
2024-05-12 Kl. 09-10;-0.01159;-0.01159;0.19749;0.15799;-0.01159
2024-05-12 Kl. 10-11;-0.03008;-0.03008;0.20349;0.16279;-0.01170
2024-05-12 Kl. 11-12;-0.04763;-0.04763;0.22309;0.17847;-0.03593
2024-05-12 Kl. 12-13;-0.05957;-0.05957;0.19778;0.15822;-0.03675
2024-05-12 Kl. 13-14;-0.07700;-0.07700;0.18828;0.15062;-0.04892
2024-05-12 Kl. 14-15;-0.06039;-0.06039;0.11381;0.09105;-0.05208
2024-05-12 Kl. 15-16;-0.02446;-0.02446;0.19017;0.15214;-0.02446
2024-05-12 Kl. 16-17;-0.00047;-0.00047;0.23245;0.18596;-0.00047
2024-05-12 Kl. 17-18;0.03789;0.03789;0.23245;0.18596;0.03789
2024-05-12 Kl. 18-19;0.43169;0.43169;0.36161;0.28929;0.43169
2024-05-12 Kl. 19-20;0.58646;0.58646;0.58646;0.46917;0.58646
2024-05-12 Kl. 20-21;0.63166;0.65726;0.61761;0.49409;0.63166
2024-05-12 Kl. 21-22;0.62318;0.71241;0.60196;0.48157;0.62318
2024-05-12 Kl. 22-23;0.61366;0.61601;0.52575;0.42060;0.61366
2024-05-12 Kl. 23-00;0.52093;0.52093;0.40886;0.32709;0.52093
2024-05-13 Kl. 00-01;0.39263;0.39263;0.38326;0.30661;0.39263
2024-05-13 Kl. 01-02;0.36938;0.36938;0.36938;0.29550;0.36938
2024-05-13 Kl. 02-03;0.36586;0.36586;0.36586;0.29269;0.36586
2024-05-13 Kl. 03-04;0.35269;0.35269;0.35269;0.28215;0.35269
2024-05-13 Kl. 04-05;0.39497;0.39497;0.38561;0.30849;0.39497
2024-05-13 Kl. 05-06;0.51185;0.51185;0.49620;0.39696;0.51185
2024-05-13 Kl. 06-07;0.57095;0.57095;0.54535;0.43628;0.57095
2024-05-13 Kl. 07-08;0.65434;0.65434;0.60211;0.48169;0.65434
2024-05-13 Kl. 08-09;0.66106;0.66106;0.64541;0.51633;0.66106
2024-05-13 Kl. 09-10;0.54989;0.54989;0.54989;0.43991;0.54989
2024-05-13 Kl. 10-11;0.38839;0.38839;0.26609;0.21287;0.38839
2024-05-13 Kl. 11-12;0.10299;0.10299;0.25659;0.20527;0.10299
2024-05-13 Kl. 12-13;0.02326;0.02326;0.25044;0.20035;0.02326
2024-05-13 Kl. 13-14;0.01478;0.01478;0.24356;0.19485;0.01478
2024-05-13 Kl. 14-15;0.00439;0.00439;0.24430;0.19544;0.00439
2024-05-13 Kl. 15-16;0.02209;0.02209;0.27019;0.21615;0.02209
2024-05-13 Kl. 16-17;0.25146;0.25146;0.25146;0.20117;0.25146
2024-05-13 Kl. 17-18;0.49635;0.49635;0.49635;0.39708;0.49635
2024-05-13 Kl. 18-19;0.55004;0.55004;0.55004;0.44003;0.55004
2024-05-13 Kl. 19-20;0.54901;0.54901;0.54901;0.43921;0.54901
2024-05-13 Kl. 20-21;0.54258;0.54258;0.54258;0.43406;0.54258
2024-05-13 Kl. 21-22;0.49884;0.49884;0.49884;0.39907;0.49884
2024-05-13 Kl. 22-23;0.44471;0.44471;0.43271;0.34617;0.44471
2024-05-13 Kl. 23-00;0.47806;0.47806;0.33383;0.26706;0.47806
2024-05-14 Kl. 00-01;0.34161;0.34161;0.18045;0.14436;0.34161
2024-05-14 Kl. 01-02;0.29150;0.29150;0.18980;0.15184;0.29150
2024-05-14 Kl. 02-03;0.29121;0.29121;0.18338;0.14670;0.29121
2024-05-14 Kl. 03-04;0.29150;0.29150;0.14436;0.11549;0.29150
2024-05-14 Kl. 04-05;0.29222;0.29222;0.14290;0.11432;0.29222
2024-05-14 Kl. 05-06;0.33621;0.33621;0.18644;0.14915;0.33621
2024-05-14 Kl. 06-07;0.53464;0.53464;0.24986;0.19989;0.53464
2024-05-14 Kl. 07-08;0.55465;0.55465;0.35476;0.28381;0.55465
2024-05-14 Kl. 08-09;0.54633;0.54633;0.37640;0.30112;0.54633
2024-05-14 Kl. 09-10;0.21902;0.21902;0.23583;0.18866;0.21902
2024-05-14 Kl. 10-11;0.00483;0.00483;0.23539;0.18831;0.00483
2024-05-14 Kl. 11-12;-0.01707;-0.01707;0.24956;0.19965;-0.01707
2024-05-14 Kl. 12-13;-0.03507;-0.03507;0.24854;0.19883;-0.03507
2024-05-14 Kl. 13-14;-0.04348;-0.04348;0.19653;0.15722;-0.04348
2024-05-14 Kl. 14-15;-0.05833;-0.05833;0.18980;0.15184;-0.05833
2024-05-14 Kl. 15-16;-0.04664;-0.04664;0.18265;0.14612;-0.04664
2024-05-14 Kl. 16-17;-0.00117;-0.00117;0.18469;0.14775;-0.00117
2024-05-14 Kl. 17-18;0.06151;0.06151;0.12479;0.09983;0.06151
2024-05-14 Kl. 18-19;0.42184;0.42184;0.15708;0.12566;0.42184
2024-05-14 Kl. 19-20;0.53376;0.53376;0.14845;0.11876;0.53376
2024-05-14 Kl. 20-21;0.53523;0.53523;0.14860;0.11888;0.53523
2024-05-14 Kl. 21-22;0.53084;0.53084;0.12566;0.10053;0.53084
2024-05-14 Kl. 22-23;0.47371;0.47371;0.04559;0.03647;0.47371
2024-05-14 Kl. 23-00;0.39233;0.39233;0.02090;0.01672;0.39233
2024-05-15 Kl. 00-01;0.43200;0.43200;0.04506;0.03605;0.43200
2024-05-15 Kl. 01-02;0.45709;0.45709;0.03675;0.02940;0.45709
2024-05-15 Kl. 02-03;0.43229;0.43229;0.01881;0.01505;0.43229
2024-05-15 Kl. 03-04;0.43200;0.43200;0.01866;0.01493;0.43200
2024-05-15 Kl. 04-05;0.42253;0.42253;0.04244;0.03395;0.42253
2024-05-15 Kl. 05-06;0.39204;0.39204;0.04565;0.03652;0.39204
2024-05-15 Kl. 06-07;0.50128;0.50128;0.15825;0.12660;0.50128
2024-05-15 Kl. 07-08;0.53395;0.53395;0.25363;0.20290;0.53395
2024-05-15 Kl. 08-09;0.55261;0.55261;0.36505;0.29204;0.55261
2024-05-15 Kl. 09-10;0.52520;0.52520;0.37381;0.29905;0.52520
