Dato/klokkeslett;NO1;NO2;NO3;NO4;NO5
2021-01-15 Kl. 03-04;0.58423;0.58423;0.58423;0.37906;0.58423
2021-01-15 Kl. 04-05;0.59919;0.59919;0.58590;0.38041;0.59919
2021-01-15 Kl. 05-06;0.64316;0.64316;0.58461;0.38061;0.64316
2021-01-15 Kl. 06-07;0.81211;0.81211;0.53186;0.39464;0.81211
2021-01-15 Kl. 07-08;1.02995;1.02995;0.58359;0.39578;1.02995
2021-01-15 Kl. 08-09;1.24635;1.24635;0.58616;0.44634;1.24635
2021-01-15 Kl. 09-10;1.29175;1.26080;0.58500;0.44778;1.26080
2021-01-15 Kl. 10-11;1.16961;1.16961;0.58268;0.45005;1.16961
2021-01-15 Kl. 11-12;1.12164;1.12164;0.58165;0.43984;1.12164
2021-01-15 Kl. 12-13;1.02208;1.02208;0.54696;0.39475;1.02208
2021-01-15 Kl. 13-14;0.98841;0.98841;0.54348;0.39619;0.98841
2021-01-15 Kl. 14-15;0.99486;0.99486;0.54064;0.40011;0.99486
2021-01-15 Kl. 15-16;0.99280;0.99280;0.54051;0.43241;0.99280
2021-01-15 Kl. 16-17;1.05755;1.05755;0.53651;0.40950;1.05755
2021-01-15 Kl. 17-18;1.28324;1.28324;0.53278;0.39650;1.28324
2021-01-15 Kl. 18-19;1.26415;1.26415;0.52916;0.40651;1.26415
2021-01-15 Kl. 19-20;1.22534;1.22534;0.51743;0.39568;1.22534
2021-01-15 Kl. 20-21;0.99564;0.99564;0.51381;0.39712;0.99564
2021-01-15 Kl. 21-22;0.86641;0.86641;0.51239;0.39341;0.86641
2021-01-15 Kl. 22-23;0.80760;0.80760;0.51433;0.38113;0.80760
2021-01-15 Kl. 23-00;0.69256;0.69256;0.51200;0.38030;0.69256
2021-01-16 Kl. 00-01;0.68490;0.68490;0.50519;0.40002;0.68490
2021-01-16 Kl. 01-02;0.66631;0.66631;0.50906;0.37195;0.66631
2021-01-16 Kl. 02-03;0.64349;0.64349;0.50996;0.36689;0.64349
2021-01-16 Kl. 03-04;0.62504;0.62504;0.51125;0.36617;0.62504
2021-01-16 Kl. 04-05;0.62039;0.62039;0.51293;0.36968;0.62039
2021-01-16 Kl. 05-06;0.61085;0.61085;0.51151;0.37783;0.61085
2021-01-16 Kl. 06-07;0.61923;0.61923;0.50506;0.40405;0.61923
2021-01-16 Kl. 07-08;0.66348;0.66348;0.50364;0.40291;0.66348
2021-01-16 Kl. 08-09;0.76075;0.76075;0.51035;0.40828;0.76075
2021-01-16 Kl. 09-10;0.82513;0.82513;0.51306;0.41045;0.82513
2021-01-16 Kl. 10-11;0.79713;0.79713;0.52725;0.42180;0.79713
2021-01-16 Kl. 11-12;0.80151;0.80151;0.53731;0.42985;0.80151
2021-01-16 Kl. 12-13;0.68760;0.68760;0.52558;0.42046;0.68760
2021-01-16 Kl. 13-14;0.63329;0.63329;0.51938;0.41550;0.63329
2021-01-16 Kl. 14-15;0.63174;0.63174;0.52068;0.41654;0.63174
2021-01-16 Kl. 15-16;0.65341;0.65341;0.52660;0.42128;0.65341
2021-01-16 Kl. 16-17;0.76269;0.76269;0.54944;0.43955;0.76269
2021-01-16 Kl. 17-18;0.83868;0.83868;0.56260;0.45008;0.83868
2021-01-16 Kl. 18-19;0.85660;0.85660;0.56840;0.45472;0.85660
2021-01-16 Kl. 19-20;0.82255;0.82255;0.55048;0.44038;0.82255
2021-01-16 Kl. 20-21;0.70773;0.70773;0.52531;0.42025;0.70773
2021-01-16 Kl. 21-22;0.68348;0.68348;0.56221;0.44977;0.68348
2021-01-16 Kl. 22-23;0.66980;0.66980;0.56518;0.45214;0.66980
2021-01-16 Kl. 23-00;0.62143;0.62143;0.55808;0.44646;0.62143
2021-01-17 Kl. 00-01;0.60353;0.60353;0.51161;0.40929;0.60353
2021-01-17 Kl. 01-02;0.58185;0.58185;0.50098;0.40078;0.58185
2021-01-17 Kl. 02-03;0.58405;0.58405;0.49695;0.38177;0.58405
2021-01-17 Kl. 03-04;0.58393;0.58393;0.50616;0.38187;0.58393
2021-01-17 Kl. 04-05;0.57614;0.57614;0.51474;0.38821;0.57614
2021-01-17 Kl. 05-06;0.57549;0.57549;0.52824;0.42259;0.57549
2021-01-17 Kl. 06-07;0.58860;0.58860;0.51330;0.41064;0.58860
2021-01-17 Kl. 07-08;0.60366;0.60366;0.49319;0.39455;0.60366
2021-01-17 Kl. 08-09;0.61534;0.61534;0.50903;0.40722;0.61534
2021-01-17 Kl. 09-10;0.62001;0.62001;0.52188;0.41750;0.62001
2021-01-17 Kl. 10-11;0.71076;0.71076;0.56588;0.45270;0.71076
2021-01-17 Kl. 11-12;0.75399;0.75399;0.56536;0.45229;0.75399
2021-01-17 Kl. 12-13;0.66454;0.66454;0.56498;0.45198;0.66454
2021-01-17 Kl. 13-14;0.68570;0.68570;0.56679;0.45343;0.68570
2021-01-17 Kl. 14-15;0.64845;0.64845;0.57328;0.45862;0.64845
2021-01-17 Kl. 15-16;0.69428;0.69428;0.57523;0.46018;0.69428
2021-01-17 Kl. 16-17;0.78670;0.78670;0.59704;0.47763;0.78670
2021-01-17 Kl. 17-18;0.87044;0.87044;0.61781;0.49425;0.87044
2021-01-17 Kl. 18-19;0.93470;0.93470;0.58938;0.47150;0.93470
2021-01-17 Kl. 19-20;0.83058;0.83058;0.58340;0.46672;0.83058
2021-01-17 Kl. 20-21;0.81071;0.81071;0.57730;0.46184;0.81071
2021-01-17 Kl. 21-22;0.72128;0.72128;0.58224;0.46579;0.72128
2021-01-17 Kl. 22-23;0.67675;0.67675;0.61678;0.49342;0.67675
2021-01-17 Kl. 23-00;0.60885;0.60885;0.58328;0.46662;0.60885
2021-01-18 Kl. 00-01;0.56925;0.56925;0.56925;0.45540;0.56925
2021-01-18 Kl. 01-02;0.57600;0.57600;0.57600;0.46080;0.57600
2021-01-18 Kl. 02-03;0.57289;0.57289;0.57289;0.45831;0.57289
2021-01-18 Kl. 03-04;0.57730;0.57730;0.57730;0.46132;0.57730
2021-01-18 Kl. 04-05;0.58198;0.58198;0.58198;0.46558;0.58198
2021-01-18 Kl. 05-06;0.60261;0.60261;0.60261;0.48209;0.60261
2021-01-18 Kl. 06-07;0.69739;0.69739;0.61339;0.49071;0.69739
2021-01-18 Kl. 07-08;0.96754;0.96754;0.68078;0.54462;0.96754
2021-01-18 Kl. 08-09;1.02453;1.02453;0.84045;0.67236;1.02453
2021-01-18 Kl. 09-10;0.98208;0.98208;0.79280;0.63424;0.98208
2021-01-18 Kl. 10-11;0.93041;0.93041;0.77761;0.62209;0.93041
2021-01-18 Kl. 11-12;0.81085;0.81085;0.75399;0.60319;0.81085
2021-01-18 Kl. 12-13;0.75555;0.75555;0.72854;0.58283;0.75555
2021-01-18 Kl. 13-14;0.72581;0.72581;0.64974;0.51979;0.72581
2021-01-18 Kl. 14-15;0.74736;0.74736;0.58600;0.46880;0.74736
2021-01-18 Kl. 15-16;0.74503;0.74503;0.60560;0.48448;0.74503
2021-01-18 Kl. 16-17;0.70804;0.70804;0.63638;0.50910;0.70804
2021-01-18 Kl. 17-18;0.77814;0.77814;0.58951;0.47161;0.77814
2021-01-18 Kl. 18-19;0.71504;0.71504;0.57536;0.46029;0.71504
2021-01-18 Kl. 19-20;0.66753;0.66753;0.61833;0.49466;0.66753
2021-01-18 Kl. 20-21;0.60976;0.60976;0.60976;0.48781;0.60976
2021-01-18 Kl. 21-22;0.59236;0.59236;0.59236;0.47389;0.59236
2021-01-18 Kl. 22-23;0.55758;0.55758;0.55758;0.44606;0.55758
2021-01-18 Kl. 23-00;0.49110;0.49110;0.49110;0.39288;0.49110
2021-01-19 Kl. 00-01;0.47738;0.47738;0.47738;0.38190;0.47738
2021-01-19 Kl. 01-02;0.46685;0.46685;0.46685;0.37348;0.46685
2021-01-19 Kl. 02-03;0.45126;0.45126;0.45126;0.36101;0.45126
2021-01-19 Kl. 03-04;0.46711;0.46711;0.46711;0.37369;0.46711
2021-01-19 Kl. 04-05;0.47673;0.47673;0.47673;0.38138;0.47673
2021-01-19 Kl. 05-06;0.49544;0.49544;0.49544;0.39635;0.49544
2021-01-19 Kl. 06-07;0.53765;0.53765;0.53765;0.43012;0.53765
2021-01-19 Kl. 07-08;0.60636;0.60636;0.57025;0.45620;0.60636
2021-01-19 Kl. 08-09;0.71639;0.71639;0.71639;0.57311;0.71639
2021-01-19 Kl. 09-10;0.70795;0.70795;0.70795;0.56636;0.70795
2021-01-19 Kl. 10-11;0.68495;0.68495;0.65028;0.52022;0.68495
2021-01-19 Kl. 11-12;0.70795;0.70795;0.57844;0.46275;0.70795
2021-01-19 Kl. 12-13;0.67820;0.67820;0.55038;0.44030;0.67820
2021-01-19 Kl. 13-14;0.67690;0.67690;0.56025;0.44820;0.67690
2021-01-19 Kl. 14-15;0.68028;0.68028;0.53584;0.42867;0.68028
2021-01-19 Kl. 15-16;0.66690;0.66690;0.64028;0.51222;0.66690
2021-01-19 Kl. 16-17;0.67405;0.67405;0.56259;0.45007;0.67405
2021-01-19 Kl. 17-18;0.71055;0.71055;0.52011;0.41609;0.71055
2021-01-19 Kl. 18-19;0.68521;0.68521;0.49973;0.39978;0.68521
2021-01-19 Kl. 19-20;0.58961;0.58961;0.49335;0.39468;0.58961
2021-01-19 Kl. 20-21;0.53791;0.53791;0.48140;0.38512;0.53791
2021-01-19 Kl. 21-22;0.51635;0.51635;0.49193;0.39354;0.51635
2021-01-19 Kl. 22-23;0.47621;0.47621;0.47621;0.38097;0.47621
2021-01-19 Kl. 23-00;0.40568;0.40568;0.40568;0.32454;0.40568
2021-01-20 Kl. 00-01;0.39226;0.39226;0.39226;0.31381;0.39226
2021-01-20 Kl. 01-02;0.36730;0.36730;0.36730;0.29384;0.36730
2021-01-20 Kl. 02-03;0.35269;0.35269;0.35269;0.28215;0.35269
2021-01-20 Kl. 03-04;0.34623;0.34623;0.34623;0.27698;0.34623
2021-01-20 Kl. 04-05;0.37313;0.37313;0.37313;0.29850;0.37313
2021-01-20 Kl. 05-06;0.41270;0.41270;0.41270;0.33016;0.41270
2021-01-20 Kl. 06-07;0.46171;0.46171;0.46171;0.36937;0.46171
2021-01-20 Kl. 07-08;0.50465;0.50465;0.48499;0.38799;0.50465
2021-01-20 Kl. 08-09;0.53349;0.53349;0.52301;0.41841;0.53349
2021-01-20 Kl. 09-10;0.50310;0.50310;0.50310;0.40248;0.50310
2021-01-20 Kl. 10-11;0.49159;0.49159;0.49159;0.39327;0.49159
2021-01-20 Kl. 11-12;0.49081;0.49081;0.49081;0.39265;0.49081
2021-01-20 Kl. 12-13;0.49043;0.49043;0.49043;0.39234;0.49043
2021-01-20 Kl. 13-14;0.47646;0.47646;0.47646;0.38117;0.47646
2021-01-20 Kl. 14-15;0.47594;0.47594;0.47594;0.38075;0.47594
2021-01-20 Kl. 15-16;0.49133;0.49133;0.48279;0.38623;0.49133
2021-01-20 Kl. 16-17;0.50866;0.50866;0.47749;0.38199;0.50866
2021-01-20 Kl. 17-18;0.58859;0.58859;0.47013;0.37610;0.58859
2021-01-20 Kl. 18-19;0.52263;0.52263;0.47064;0.37651;0.52263
2021-01-20 Kl. 19-20;0.50608;0.50608;0.46004;0.36803;0.50608
2021-01-20 Kl. 20-21;0.46159;0.46159;0.45951;0.36761;0.46159
2021-01-20 Kl. 21-22;0.41631;0.41631;0.41631;0.33305;0.41631
2021-01-20 Kl. 22-23;0.38140;0.38140;0.38140;0.30512;0.38140
2021-01-20 Kl. 23-00;0.32993;0.32993;0.32721;0.26177;0.32993
2021-01-21 Kl. 00-01;0.32075;0.32075;0.32075;0.25660;0.32075
2021-01-21 Kl. 01-02;0.29894;0.29894;0.27739;0.22191;0.29894
2021-01-21 Kl. 02-03;0.26913;0.26913;0.26913;0.21530;0.26913
2021-01-21 Kl. 03-04;0.25776;0.25776;0.25776;0.20621;0.25776
2021-01-21 Kl. 04-05;0.27764;0.27764;0.27764;0.22211;0.27764
2021-01-21 Kl. 05-06;0.31726;0.31726;0.31726;0.25381;0.31726
2021-01-21 Kl. 06-07;0.35458;0.35458;0.35458;0.28366;0.35458
2021-01-21 Kl. 07-08;0.45589;0.45589;0.38258;0.30606;0.45589
2021-01-21 Kl. 08-09;0.48055;0.48055;0.38141;0.30513;0.48055
2021-01-21 Kl. 09-10;0.45550;0.45550;0.38374;0.30699;0.45550
2021-01-21 Kl. 10-11;0.42608;0.42608;0.38129;0.30503;0.42608
2021-01-21 Kl. 11-12;0.43085;0.43085;0.38051;0.30441;0.43085
2021-01-21 Kl. 12-13;0.43485;0.43485;0.37716;0.30173;0.43485
2021-01-21 Kl. 13-14;0.45615;0.45615;0.37664;0.30131;0.45615
2021-01-21 Kl. 14-15;0.46751;0.46751;0.37419;0.29935;0.46751
2021-01-21 Kl. 15-16;0.47254;0.47254;0.36954;0.29563;0.47254
2021-01-21 Kl. 16-17;0.48959;0.48959;0.36838;0.29470;0.48959
2021-01-21 Kl. 17-18;0.51010;0.51010;0.36141;0.28913;0.51010
2021-01-21 Kl. 18-19;0.48041;0.48041;0.36425;0.29140;0.48041
2021-01-21 Kl. 19-20;0.46093;0.46093;0.36451;0.29161;0.46093
2021-01-21 Kl. 20-21;0.41318;0.41318;0.36374;0.29099;0.41318
2021-01-21 Kl. 21-22;0.38826;0.38826;0.36721;0.29377;0.38826
2021-01-21 Kl. 22-23;0.35405;0.35405;0.35405;0.28324;0.35405
2021-01-21 Kl. 23-00;0.32088;0.32088;0.31094;0.24875;0.32088
2021-01-22 Kl. 00-01;0.32123;0.32123;0.27565;0.22052;0.32123
2021-01-22 Kl. 01-02;0.27104;0.27104;0.27104;0.21683;0.27104
2021-01-22 Kl. 02-03;0.23008;0.23008;0.25274;0.20219;0.25274
2021-01-22 Kl. 03-04;0.16170;0.16170;0.25286;0.20229;0.25286
2021-01-22 Kl. 04-05;0.25978;0.25978;0.25978;0.20782;0.25978
2021-01-22 Kl. 05-06;0.34479;0.34479;0.34479;0.27470;0.34479
2021-01-22 Kl. 06-07;0.40266;0.40266;0.35568;0.27552;0.40266
2021-01-22 Kl. 07-08;0.47064;0.47064;0.35746;0.28239;0.47064
2021-01-22 Kl. 08-09;0.53146;0.53146;0.35824;0.28659;0.53146
2021-01-22 Kl. 09-10;0.50726;0.50726;0.36105;0.28884;0.50726
2021-01-22 Kl. 10-11;0.49446;0.49446;0.36501;0.28915;0.49446
2021-01-22 Kl. 11-12;0.47960;0.47960;0.37141;0.28843;0.47960
2021-01-22 Kl. 12-13;0.46590;0.46590;0.37168;0.28659;0.46590
2021-01-22 Kl. 13-14;0.45874;0.45874;0.37539;0.28433;0.45874
2021-01-22 Kl. 14-15;0.45156;0.45156;0.37846;0.28628;0.45156
2021-01-22 Kl. 15-16;0.45041;0.45041;0.37859;0.28915;0.45041
2021-01-22 Kl. 16-17;0.45720;0.45720;0.37526;0.29314;0.45720
2021-01-22 Kl. 17-18;0.46373;0.46373;0.36694;0.28863;0.46373
2021-01-22 Kl. 18-19;0.45413;0.45413;0.35900;0.28566;0.45413
2021-01-22 Kl. 19-20;0.42699;0.42699;0.36066;0.28239;0.42699
2021-01-22 Kl. 20-21;0.37551;0.37551;0.35810;0.27767;0.37551
2021-01-22 Kl. 21-22;0.35888;0.35888;0.35631;0.27604;0.35888
2021-01-22 Kl. 22-23;0.34928;0.34928;0.34274;0.27419;0.34928
2021-01-22 Kl. 23-00;0.34709;0.34709;0.32520;0.26016;0.34709
2021-01-23 Kl. 00-01;0.36703;0.36703;0.33384;0.26707;0.36703
2021-01-23 Kl. 01-02;0.37698;0.37698;0.32248;0.25798;0.37698
2021-01-23 Kl. 02-03;0.38473;0.38473;0.32209;0.25767;0.38473
2021-01-23 Kl. 03-04;0.39156;0.39156;0.33590;0.26872;0.39156
2021-01-23 Kl. 04-05;0.40358;0.40358;0.35128;0.28102;0.40358
2021-01-23 Kl. 05-06;0.41649;0.41649;0.39221;0.31377;0.41649
2021-01-23 Kl. 06-07;0.43896;0.43896;0.39866;0.31893;0.43896
2021-01-23 Kl. 07-08;0.44813;0.44813;0.43689;0.34951;0.44813
2021-01-23 Kl. 08-09;0.45846;0.45846;0.45846;0.36677;0.45846
2021-01-23 Kl. 09-10;0.46750;0.46750;0.46750;0.37400;0.46750
2021-01-23 Kl. 10-11;0.48209;0.48209;0.47009;0.37607;0.48209
2021-01-23 Kl. 11-12;0.48751;0.48751;0.46195;0.36956;0.48751
2021-01-23 Kl. 12-13;0.48933;0.48933;0.46491;0.37193;0.48933
2021-01-23 Kl. 13-14;0.49049;0.49049;0.45239;0.36191;0.49049
2021-01-23 Kl. 14-15;0.49346;0.49346;0.44064;0.35251;0.49346
2021-01-23 Kl. 15-16;0.51231;0.51231;0.45200;0.36160;0.51231
2021-01-23 Kl. 16-17;0.72954;0.72954;0.46440;0.37152;0.72954
2021-01-23 Kl. 17-18;0.79526;0.79526;0.46556;0.37245;0.79526
2021-01-23 Kl. 18-19;0.81399;0.81399;0.44529;0.35623;0.81399
2021-01-23 Kl. 19-20;0.74464;0.74464;0.46001;0.36801;0.74464
2021-01-23 Kl. 20-21;0.52961;0.52961;0.46879;0.37503;0.52961
2021-01-23 Kl. 21-22;0.50418;0.50418;0.47086;0.37669;0.50418
2021-01-23 Kl. 22-23;0.48274;0.48274;0.48274;0.38619;0.48274
2021-01-23 Kl. 23-00;0.47111;0.47111;0.47111;0.37689;0.47111
2021-01-24 Kl. 00-01;0.48826;0.48826;0.48826;0.30108;0.48826
2021-01-24 Kl. 01-02;0.48878;0.48878;0.48878;0.29881;0.48878
2021-01-24 Kl. 02-03;0.48761;0.48761;0.48761;0.29592;0.48761
2021-01-24 Kl. 03-04;0.48839;0.48839;0.48839;0.29541;0.48839
2021-01-24 Kl. 04-05;0.49149;0.49149;0.49149;0.29489;0.49149
2021-01-24 Kl. 05-06;0.49948;0.49948;0.49948;0.29634;0.49948
2021-01-24 Kl. 06-07;0.50735;0.50735;0.50025;0.29530;0.50735
2021-01-24 Kl. 07-08;0.52424;0.52424;0.49329;0.29860;0.52424
2021-01-24 Kl. 08-09;0.57439;0.57439;0.49098;0.29891;0.57439
2021-01-24 Kl. 09-10;0.63164;0.63164;0.49909;0.30531;0.63164
2021-01-24 Kl. 10-11;0.66323;0.66323;0.52436;0.31397;0.66323
2021-01-24 Kl. 11-12;0.70061;0.70061;0.54950;0.31965;0.70061
2021-01-24 Kl. 12-13;0.66864;0.66864;0.50799;0.32315;0.66864
2021-01-24 Kl. 13-14;0.59295;0.59295;0.52681;0.32934;0.59295
2021-01-24 Kl. 14-15;0.57168;0.57168;0.57168;0.34069;0.57168
2021-01-24 Kl. 15-16;0.59218;0.59218;0.59218;0.33233;0.59218
2021-01-24 Kl. 16-17;0.67044;0.67044;0.67044;0.33388;0.67044
2021-01-24 Kl. 17-18;0.79911;0.79911;0.79911;0.33264;0.79911
2021-01-24 Kl. 18-19;0.83805;0.83805;0.83805;0.33429;0.83805
2021-01-24 Kl. 19-20;0.81111;0.81111;0.81111;0.34058;0.81111
2021-01-24 Kl. 20-21;0.76456;0.76456;0.76456;0.34038;0.76456
2021-01-24 Kl. 21-22;0.70784;0.70784;0.70784;0.33512;0.70784
2021-01-24 Kl. 22-23;0.66915;0.66915;0.66915;0.33006;0.66915
2021-01-24 Kl. 23-00;0.56808;0.56808;0.56808;0.32295;0.56808
2021-01-25 Kl. 00-01;0.58664;0.58664;0.58664;0.34554;0.58664
2021-01-25 Kl. 01-02;0.53841;0.53841;0.53841;0.33605;0.53841
2021-01-25 Kl. 02-03;0.53145;0.53145;0.53145;0.33099;0.53145
2021-01-25 Kl. 03-04;0.52295;0.52295;0.52295;0.33151;0.52295
2021-01-25 Kl. 04-05;0.53326;0.53326;0.53326;0.33481;0.53326
2021-01-25 Kl. 05-06;0.58870;0.58870;0.58870;0.34842;0.58870
2021-01-25 Kl. 06-07;0.79873;0.79873;0.79873;0.43878;0.79873
2021-01-25 Kl. 07-08;0.90253;0.90253;0.90253;0.34058;0.90253
2021-01-25 Kl. 08-09;0.97498;0.97498;0.97498;0.41031;0.97498
2021-01-25 Kl. 09-10;1.02720;1.02720;1.02720;0.44837;1.02720
2021-01-25 Kl. 10-11;0.96634;0.96634;0.96634;0.45384;0.96634
2021-01-25 Kl. 11-12;0.93089;0.93089;0.73594;0.41928;0.93089
2021-01-25 Kl. 12-13;0.88989;0.88989;0.88989;0.48540;0.88989
2021-01-25 Kl. 13-14;0.86384;0.86384;0.86384;0.48561;0.86384
2021-01-25 Kl. 14-15;0.84979;0.84979;0.72910;0.48571;0.84979
2021-01-25 Kl. 15-16;0.85108;0.85108;0.61888;0.49510;0.85108
2021-01-25 Kl. 16-17;0.86835;0.86835;0.55325;0.44260;0.86835
2021-01-25 Kl. 17-18;0.94713;0.94713;0.52604;0.42083;0.94713
2021-01-25 Kl. 18-19;0.92186;0.92186;0.49870;0.39896;0.92186
2021-01-25 Kl. 19-20;0.83895;0.83895;0.48091;0.38473;0.83895
2021-01-25 Kl. 20-21;0.80608;0.80608;0.47446;0.37957;0.80608
2021-01-25 Kl. 21-22;0.71248;0.71248;0.47434;0.37947;0.71248
2021-01-25 Kl. 22-23;0.64620;0.64620;0.48749;0.34956;0.64620
2021-01-25 Kl. 23-00;0.52269;0.52269;0.47873;0.33801;0.52269
2021-01-26 Kl. 00-01;0.54925;0.54925;0.54925;0.43940;0.54925
2021-01-26 Kl. 01-02;0.54590;0.54590;0.54590;0.38481;0.54590
2021-01-26 Kl. 02-03;0.54435;0.54435;0.54435;0.34374;0.54435
2021-01-26 Kl. 03-04;0.53894;0.53894;0.53894;0.34178;0.53894
2021-01-26 Kl. 04-05;0.56848;0.56848;0.56848;0.34106;0.56848
2021-01-26 Kl. 05-06;0.64239;0.64239;0.64239;0.34735;0.64239
2021-01-26 Kl. 06-07;0.75539;0.75539;0.49946;0.37842;0.75539
2021-01-26 Kl. 07-08;0.91263;0.91263;0.58086;0.43982;0.91263
2021-01-26 Kl. 08-09;0.95391;0.95391;0.61298;0.47965;0.95391
2021-01-26 Kl. 09-10;0.92528;0.92528;0.92528;0.43992;0.92528
2021-01-26 Kl. 10-11;0.95339;0.95339;0.95339;0.38058;0.95339
2021-01-26 Kl. 11-12;0.92875;0.92875;0.62008;0.37635;0.92875
2021-01-26 Kl. 12-13;0.90296;0.90296;0.63271;0.35736;0.90296
2021-01-26 Kl. 13-14;0.85020;0.85020;0.76841;0.38275;0.85020
2021-01-26 Kl. 14-15;0.85561;0.85561;0.67503;0.43012;0.85561
2021-01-26 Kl. 15-16;0.87909;0.87909;0.64471;0.43982;0.87909
2021-01-26 Kl. 16-17;0.88684;0.88684;0.63684;0.42021;0.88684
2021-01-26 Kl. 17-18;0.95108;0.95108;0.63749;0.38636;0.95108
2021-01-26 Kl. 18-19;0.90760;0.90760;0.62898;0.42021;0.90760
2021-01-26 Kl. 19-20;0.81460;0.81460;0.61814;0.41557;0.81460
2021-01-26 Kl. 20-21;0.78029;0.78029;0.63233;0.46851;0.78029
2021-01-26 Kl. 21-22;0.70856;0.70856;0.61763;0.39266;0.70856
2021-01-26 Kl. 22-23;0.65851;0.65851;0.65851;0.35654;0.65851
2021-01-26 Kl. 23-00;0.58086;0.58086;0.58086;0.33951;0.58086
2021-01-27 Kl. 00-01;0.59224;0.59224;0.59224;0.47379;0.59224
2021-01-27 Kl. 01-02;0.57073;0.57073;0.57073;0.38857;0.57073
2021-01-27 Kl. 02-03;0.55219;0.55219;0.55219;0.37530;0.55219
2021-01-27 Kl. 03-04;0.53884;0.53884;0.53884;0.38877;0.53884
2021-01-27 Kl. 04-05;0.54688;0.54688;0.54688;0.43750;0.54688
2021-01-27 Kl. 05-06;0.58316;0.58316;0.58316;0.46653;0.58316
2021-01-27 Kl. 06-07;0.66415;0.66415;0.64070;0.51256;0.66415
2021-01-27 Kl. 07-08;0.80399;0.80399;0.64575;0.51660;0.80399
2021-01-27 Kl. 08-09;0.86554;0.86554;0.86554;0.61167;0.86554
2021-01-27 Kl. 09-10;0.85686;0.85686;0.85686;0.62152;0.85686
2021-01-27 Kl. 10-11;0.84844;0.84844;0.84844;0.67875;0.84844
2021-01-27 Kl. 11-12;0.85453;0.85453;0.85453;0.64371;0.85453
2021-01-27 Kl. 12-13;0.85245;0.85245;0.85245;0.53931;0.85245
2021-01-27 Kl. 13-14;0.84934;0.84934;0.84934;0.54895;0.84934
2021-01-27 Kl. 14-15;0.85323;0.85323;0.85323;0.58523;0.85323
2021-01-27 Kl. 15-16;0.85738;0.85738;0.85738;0.68590;0.85738
2021-01-27 Kl. 16-17;0.85401;0.85401;0.69163;0.55330;0.85401
2021-01-27 Kl. 17-18;0.88343;0.88343;0.64524;0.51619;0.88343
2021-01-27 Kl. 18-19;0.91336;0.91336;0.61595;0.49276;0.91336
2021-01-27 Kl. 19-20;0.82925;0.82925;0.61530;0.49224;0.82925
2021-01-27 Kl. 20-21;0.77289;0.77289;0.61206;0.48965;0.77289
2021-01-27 Kl. 21-22;0.72248;0.72248;0.61154;0.48923;0.72248
2021-01-27 Kl. 22-23;0.68813;0.68813;0.62580;0.50064;0.68813
2021-01-27 Kl. 23-00;0.62709;0.62709;0.61699;0.48768;0.62709
2021-01-28 Kl. 00-01;0.61130;0.61130;0.61130;0.48904;0.61130
2021-01-28 Kl. 01-02;0.58600;0.58600;0.58600;0.46880;0.58600
2021-01-28 Kl. 02-03;0.57165;0.57165;0.57165;0.45732;0.57165
2021-01-28 Kl. 03-04;0.55300;0.55300;0.55300;0.44240;0.55300
2021-01-28 Kl. 04-05;0.56918;0.56918;0.56918;0.45534;0.56918
2021-01-28 Kl. 05-06;0.57921;0.57921;0.57921;0.46337;0.57921
2021-01-28 Kl. 06-07;0.69804;0.69804;0.69581;0.55665;0.69804
2021-01-28 Kl. 07-08;0.82873;0.82873;0.78659;0.62927;0.82873
2021-01-28 Kl. 08-09;0.94584;0.94584;0.93528;0.74822;0.94584
2021-01-28 Kl. 09-10;0.89771;0.89771;0.89771;0.71817;0.89771
2021-01-28 Kl. 10-11;0.88285;0.87463;0.87463;0.69970;0.87463
2021-01-28 Kl. 11-12;0.83473;0.83473;0.74043;0.59234;0.83473
2021-01-28 Kl. 12-13;0.79220;0.79220;0.70390;0.56312;0.79220
2021-01-28 Kl. 13-14;0.78359;0.78359;0.78138;0.62510;0.78359
2021-01-28 Kl. 14-15;0.77734;0.77734;0.77734;0.62187;0.77734
2021-01-28 Kl. 15-16;0.73964;0.73964;0.73964;0.59171;0.73964
2021-01-28 Kl. 16-17;0.74395;0.74029;0.78164;0.62531;0.74395
2021-01-28 Kl. 17-18;1.04431;0.81594;0.81594;0.65275;0.81594
2021-01-28 Kl. 18-19;0.85246;0.85246;0.85246;0.68197;0.85246
2021-01-28 Kl. 19-20;0.79168;0.79168;0.79168;0.63334;0.79168
2021-01-28 Kl. 20-21;0.72608;0.72608;0.72608;0.58086;0.72608
2021-01-28 Kl. 21-22;0.69516;0.69516;0.69516;0.55613;0.69516
2021-01-28 Kl. 22-23;0.66543;0.66543;0.66543;0.53234;0.66543
2021-01-28 Kl. 23-00;0.59356;0.59356;0.59356;0.47485;0.59356
2021-01-29 Kl. 00-01;0.56079;0.56079;0.56079;0.44863;0.56079
2021-01-29 Kl. 01-02;0.53623;0.53623;0.53623;0.42898;0.53623
2021-01-29 Kl. 02-03;0.51693;0.51693;0.51693;0.41354;0.51693
2021-01-29 Kl. 03-04;0.50919;0.50919;0.50919;0.40735;0.50919
2021-01-29 Kl. 04-05;0.51706;0.51706;0.51706;0.41365;0.51706
2021-01-29 Kl. 05-06;0.56263;0.56263;0.56406;0.45125;0.56263
2021-01-29 Kl. 06-07;0.61934;0.59085;0.61029;0.48823;0.61934
