,Til EED
3379,-937.0021489134997
3380,-935.4162130819772
3381,-933.8235879054731
3382,-932.2231119206248
3383,-1239.4040716653362
3384,-930.5215328788989
3385,-774.5232613211324
3386,-774.5856695931627
3387,-774.6253425625246
3388,-778.7316310380972
3389,-781.3872853053836
3390,-1092.773632005802
3391,-1092.7007994150092
3392,-937.081734881679
3393,-1092.6736458356377
3394,-937.0662365138007
3395,-937.0852536196074
3396,-937.0957416543783
3397,-937.1083076767266
3398,-781.3693686258202
3399,-781.4149683222338
3400,-781.4514819888701
3401,-781.4798732038726
3402,-781.5089198660605
3403,-937.3153391169062
3404,-935.7248131765615
3405,-937.2834548249807
3406,-935.712916056689
3407,-934.1217552075639
3408,-934.1233928223547
3409,-778.8696577614841
3410,-777.5718998710348
3411,-777.5981179116369
3412,-778.9592361635736
3413,-778.978323194699
3414,-1091.2405747330697
3415,-1092.9949056974738
3416,-937.3234113303077
3417,-1089.2631174244118
3418,-937.2999051494874
3419,-937.3165332347013
3420,-937.3248791345663
3421,-1244.1761519830725
3422,-780.1704490351428
3423,-1553.471066912317
3424,-1707.549044657368
3425,-1861.391332380696
3426,-2011.497789505127
3427,-2011.0972255299341
3428,-2007.2627020389393
3429,-1999.7610755912128
3430,-1846.829566981861
3431,-1693.824730709352
3432,-1234.0073906940459
3433,-926.684702239716
3434,-926.8618621769846
3435,-928.6486059816833
3436,-465.97804946284924
3437,-468.4869257575439
3438,-624.4089782538736
3439,-781.4544802291673
3440,-625.5246312230881
3441,-469.4335073861081
3442,-625.642120032704
3443,-625.6679643731437
3444,-469.5282976705256
3445,-469.56637300936933
3446,-313.23806249156456
3447,-469.6523889547325
3448,-469.6724736217886
3449,-469.6918456804386
3450,-625.943306356102
3451,-624.8915010755949
3452,-468.13517105075766
3453,-1392.492277458073
3454,-1540.3704859724758
3455,-1231.1523884031576
3456,-1233.3543004901971
3457,-924.3055475979498
3458,-1075.7922654394688
3459,-927.7392277592639
3460,-1081.7833660434662
3461,-776.3139111850888
3462,-1087.607173804709
3463,-1091.2953140709435
3464,-935.8825985794601
3465,-1093.1215551156038
3466,-937.449418571498
3467,-937.4772077384386
3468,-937.4893727534768
3469,-937.5081034139479
3470,-781.6949447852215
3471,-781.7355275873889
3472,-781.7689345943018
3473,-2016.7774893884043
3474,-2166.1412760599674
3475,-2161.655142593883
3476,-2305.840739263304
3477,-2152.8720233275503
3478,-1996.3242959296017
3479,-1840.2393623755522
3480,-1535.290744860829
3481,-1380.0420629609982
3482,-1529.6933966395547
3483,-1380.166999533238
3484,-1236.677263423836
3485,-775.6687580561443
3486,-932.0939952555647
3487,-933.791137629777
3488,-935.4538890854411
3489,-935.5141920776463
3490,-937.129682125224
3491,-937.1710419485378
3492,-937.2027968079508
3493,-937.2376596610006
3494,-781.4826383938305
3495,-781.5387752623132
3496,-781.5853805875321
3497,-781.627159369737
3498,-2016.4115479354407
3499,-2158.066973425145
3500,-2157.4274333591065
3501,-1850.9530014838763
3502,-1847.4576603015328
3503,-1688.1115753821477
3504,-1535.4967085690787
3505,-1380.1843925832773
3506,-1380.2572786243552
3507,-1380.313205062966
3508,-1232.2757784109845
3509,-1236.8469130704377
3510,-1393.196118276334
3511,-933.60328411598
3512,-936.8839055787845
3513,-936.9745060883027
3514,-937.0440036911516
3515,-937.0963674471795
3516,-937.1336014224092
3517,-937.1811282583644
3518,-781.444182923513
3519,-780.2010788216459
3520,-1862.0961906809289
3521,-2314.8548146085454
3522,-2314.0572534742023
3523,-2160.4783408020867
3524,-2160.143558722355
3525,-1850.162345795447
3526,-1850.134534712108
3527,-1693.8185994159908
3528,-1537.9156784792335
3529,-1229.5371700330852
3530,-1229.693280713489
3531,-1229.8088141557175
3532,-1236.6622983994548
3533,-777.0048434317836
3534,-1088.6624055904992
3535,-1088.715872334594
3536,-936.9045507658142
3537,-1092.5376223337232
3538,-936.9849257597687
3539,-937.0506065393827
3540,-937.0935144459804
3541,-937.1398570857468
3542,-781.4094527637725
3543,-781.4740167368013
3544,-1862.023522489426
3545,-2015.4841817501517
3546,-2164.970619097435
3547,-2160.6440731869816
3548,-2156.385693168554
3549,-2152.1792418001155
3550,-1995.6880248888922
3551,-1988.0962428828614
3552,-1534.8064884480964
3553,-1377.0166002891733
3554,-1377.1629440532492
3555,-1379.9077321006678
3556,-1382.583435104681
3557,-1541.0631566530099
3558,-2309.062195834027
3559,-2617.9149198489913
3560,-931.2097213830872
3561,-1088.0140203917197
3562,-934.8463623888684
3563,-933.4104513443602
3564,-936.6899557580576
3565,-935.1970251350987
3566,-781.1464647361574
3567,-781.229804411808
3568,-781.3084815443325
3569,-781.3639427389576
3570,-780.1115464782728
3571,-2165.9306907234522
3572,-933.7387511918993
3573,-2161.556955127188
3574,-1854.3439145592617
3575,-1854.1005657532269
3576,-1390.353669005591
3577,-1234.3979889485938
3578,-1232.287008113735
3579,-1080.8731463050726
3580,-775.7778200691356
3581,-778.5874113462465
3582,-1090.8169097995851
3583,-1092.6350325230496
3584,-937.076882612167
3585,-1092.7040400381252
3586,-937.1351372139272
3587,-937.17676372658
3588,-937.2159581228323
3589,-937.2487293390645
3590,-781.5049915686509
3591,-781.555060580126
3592,-781.6029751332131
3593,-781.6398514557144
3594,-781.6799226715497
3595,-935.9568431380932
3596,-1859.2148808916463
3597,-1701.759684015169
3598,-1698.4712430736083
3599,-1541.9633916817254
3600,-1234.9244003968886
3601,-927.3013018911669
3602,-774.6736719332363
3603,-776.1484217751565
3604,-780.2377455747658
3605,-781.6037699093108
3606,-1093.1053143411905
3607,-1093.0588334573122
3608,-937.4033437135639
3609,-1093.0735623527903
3610,-937.4206396193468
3611,-937.4568769636545
3612,-937.4806642349952
3613,-937.500458594134
3614,-781.6973226666051
3615,-781.7462458072056
3616,-781.7883188248286
3617,-781.8208215915008
3618,-781.8507588552515
3619,-937.7335341910715
3620,-936.1470235729487
3621,-1551.4237559579299
3622,-1394.3589851604206
3623,-1237.8168079664117
3624,-929.3915908152482
3625,-774.9847624595686
3626,-619.2892663725264
3627,-619.3570758496793
3628,-776.5944877442153
3629,-776.6073451295312
3630,-1089.8437916683395
3631,-1087.8865593331834
3632,-934.563123630612
3633,-1089.7347641357633
3634,-936.1342764408182
3635,-936.153091998174
3636,-937.733563727109
3637,-937.7424383368067
3638,-781.8892434528552
3639,-781.9291496858888
3640,-781.9657114933669
3641,-781.9929111894116
3642,-780.7115111789227
3643,-2013.9208237175046
3644,-2163.010635424956
3645,-2005.4524302146976
3646,-1848.5639375409592
3647,-1841.5464874637225
3648,-1685.7490706608792
3649,-1378.1615232695287
3650,-1530.5100529457238
3651,-1380.8643478341671
3652,-1232.7839231022674
3653,-1235.111734475411
3654,-1393.7560729292263
3655,-1550.4315703715895
3656,-933.9073559596278
3657,-935.6298939101298
3658,-937.2966383202915
3659,-937.3672069409113
3660,-937.419083788366
3661,-937.45309847649
3662,-781.6784794682948
3663,-781.7414675116934
3664,-781.7954464495616
3665,-781.8364612625523
3666,-2016.996152289634
3667,-2166.395600919175
3668,-2008.6736795602774
3669,-1851.5877425308418
3670,-1848.0777277112659
3671,-1691.8186818228357
3672,-1385.7663221373314
3673,-1079.1318506146538
3674,-1079.2814224527247
3675,-927.4042623982044
3676,-774.7476644624409
3677,-466.25239959814036
3678,-624.6588860230746
3679,-781.7829861337992
3680,-625.7917679016713
3681,-469.6432936949307
3682,-625.9244339488085
3683,-625.954735467185
3684,-469.7390524854496
3685,-469.78112225814715
3686,-313.381231001139
3687,-469.8697485833733
3688,-469.8880292912534
3689,-469.9102175422984
3690,-625.1921541121744
3691,-1555.149606903975
3692,-1703.2756733729175
3693,-1546.1724185206322
3694,-1543.1867415664344
3695,-1233.565752618651
3696,-1233.5796120242128
3697,-311.09986868326996
3698,-466.5204756920045
3699,-467.39628974445856
3700,-467.44402728849883
3701,-468.2869648899967
3702,-625.1400576186593
3703,-782.3234270639712
3704,-626.1797142963147
3705,-469.9086841598304
3706,-626.2523133928781
3707,-626.2637983423942
3708,-469.95645299485335
3709,-469.98560597097594
3710,-313.510242057211
3711,-470.0560382432137
3712,-470.0661147617061
3713,-470.07882687696923
3714,-626.4525694823128
3715,-626.4397918169482
3716,-470.0780386942195
3717,-469.31579225641195
3718,-1241.7176581643432
3719,-930.4949864208871
3720,-1082.9706309763033
3721,-772.945730541263
3722,-772.9729594473447
3723,-775.7794031417178
3724,-779.8344249484579
3725,-781.1643119606236
3726,-1094.258953404811
3727,-1094.1707298763151
3728,-938.3085998210745
3729,-1094.0946336005406
3730,-938.259196152543
3731,-938.2678152676425
3732,-938.2580257245783
3733,-938.2596702258139
3734,-782.3128711347571
3735,-782.3475633112813
3736,-782.371982320429
3737,-782.3935608238309
3738,-782.4119582760682
3739,-938.3953947130655
3740,-935.2092560587228
3741,-1552.5113578538853
3742,-933.4023966579394
3743,-933.4395397376042
3744,-933.461258532715
3745,-778.3270061321798
3746,-775.6546194713841
3747,-778.3987424585641
3748,-779.7612887581524
3749,-782.3990891824062
3750,-1094.1864516235566
3751,-1094.1003459541841
3752,-938.2674966478413
3753,-1094.0514612763848
3754,-938.2360850775244
3755,-938.249535115522
3756,-938.2546675239646
3757,-938.2580447143104
3758,-782.3139013391775
3759,-782.3494455962323
3760,-782.3815992015226
3761,-782.4034946294764
3762,-782.4236074485647
3763,-938.4119037949215
3764,-938.3861692804132
3765,-936.7990652852021
3766,-933.5992852032429
3767,-935.1945526025987
3768,-936.776215887635
3769,-781.0713616455847
3770,-779.7862913284754
3771,-781.1297010280616
3772,-781.1490008561741
3773,-782.4681461934304
3774,-1094.275068246748
3775,-1094.1893033738122
3776,-938.34106169151
3777,-1094.138636072577
3778,-938.3074112179497
3779,-938.3208196300313
3780,-938.3229315248378
3781,-938.3255956433338
3782,-782.3696373960021
3783,-782.4066694069595
3784,-782.4368244604325
3785,-782.4581542933112
3786,-782.4777895578939
3787,-938.4769900930133
3788,-938.4491707714466
3789,-938.4295366107765
3790,-935.2680617689381
3791,-933.6533984569218
3792,-777.1189298380438
3793,-775.7834390540766
3794,-779.8680433081221
3795,-779.8846029987167
3796,-779.8992757722518
3797,-781.2293882188936
3798,-1094.3679650409852
3799,-1094.27924604092
3800,-938.4174745780318
3801,-1094.2248481470394
3802,-938.3808401741225
3803,-938.3937614599471
3804,-938.3967542565238
3805,-938.3993058122292
3806,-782.430374610531
3807,-782.4653750235033
3808,-782.4946690939971
3809,-782.5161877819509
3810,-782.5362845962616
3811,-938.5458856419804
3812,-938.5179620423139
3813,-938.4976016111603
3814,-938.487297453889
3815,-938.4764223974475
3816,-781.1823305480042
3817,-779.8946604714358
3818,-779.9207935942075
3819,-779.9368528898106
3820,-781.2710291356301
3821,-782.5849184860456
3822,-938.6043070176091
3823,-938.5699442325624
3824,-938.5496064966408
3825,-938.5345441774258
3826,-938.52511968048
3827,-938.5165406917786
3828,-938.5082384680068
3829,-938.5018837367464
3830,-782.5092881286074
3831,-782.5428666264212
3832,-782.5675369755716
3833,-782.5870813196391
3834,-938.6119662493306
3835,-938.58248025304
3836,-782.5642162536819
3837,-781.2848446739314
3838,-1088.9050788943505
3839,-932.1714307848608
3840,-930.5218858302395
3841,-774.4783097937835
3842,-774.5148910813617
3843,-777.2938815531162
3844,-782.6191480686962
3845,-782.6329546660262
3846,-938.6582846023352
3847,-938.629860234497
3848,-938.6078904827953
3849,-938.595681216939
3850,-938.584260883156
3851,-938.5762584613431
3852,-938.5663066434444
3853,-938.563349829965
3854,-782.5598461146468
3855,-782.5931418329913
3856,-782.6157341378831
3857,-782.6365790882912
3858,-938.6710959874749
3859,-938.6417685044377
3860,-782.6126021980837
3861,-780.0149872549785
3862,-1241.6873215174453
3863,-932.1906748606137
3864,-930.5529449755403
3865,-619.9527840243092
3866,-620.0135011533146
3867,-777.3948191816737
3868,-781.3993614925325
3869,-782.7114722998379
3870,-1094.6024457513274
3871,-1094.5151770345637
3872,-938.6110466218163
3873,-1094.4528868642105
3874,-938.5708114578628
3875,-938.5826271127737
3876,-938.5817566546372
3877,-938.5862540695827
3878,-782.5840470641378
3879,-782.6182397759183
3880,-782.6446069664235
3881,-782.6667045373605
3882,-782.685567639767
3883,-938.7257564060607
3884,-938.6956992247992
3885,-935.5270306635825
3886,-1396.1005340039353
3887,-1390.916030624283
3888,-928.7406304945782
3889,-619.8872926230621
3890,-619.9685310941762
3891,-777.3548081846493
3892,-782.6767776115566
3893,-782.6889999567013
3894,-1094.5867525451922
3895,-1094.5023891900648
3896,-938.6085040137812
3897,-1094.4514524334297
3898,-938.5749818682222
3899,-938.589730410642
3900,-938.5940435912896
3901,-938.5992809749537
3902,-782.5979163537245
3903,-782.6321408039752
3904,-782.6587764716585
3905,-782.6817465538717
3906,-782.7034443264712
3907,-938.7478288039075
3908,-938.7185541671128
3909,-938.699169511946
3910,-938.6907265027058
3911,-938.6796787011838
3912,-938.6722743903224
3913,-782.6502286918603
3914,-781.3825656100325
3915,-781.4047937137748
3916,-782.7260732387443
3917,-782.7402064208002
3918,-1094.6594752247809
3919,-1094.5741588018418
3920,-938.6676334105734
3921,-1094.5215783016536
3922,-938.634872919891
3923,-938.6488340593571
3924,-938.6512943985006
3925,-938.6537306445362
3926,-782.6413234596112
3927,-782.6768785774378
3928,-782.7050588568609
3929,-782.7267050827903
3930,-782.7469238873049
3931,-938.8003421721901
3932,-938.7721039965189
3933,-938.7510952869479
3934,-938.7400833496309
3935,-938.7286938303534
3936,-938.7221968497303
3937,-782.6917280014703
3938,-782.7274763597778
3939,-782.7491807909398
3940,-782.7669310159308
3941,-782.7800894100963
3942,-1094.714323646547
3943,-1094.629212472128
3944,-938.715246763429
3945,-1094.5768219828303
3946,-938.6814938151393
3947,-938.6950350906267
3948,-938.697564869631
3949,-938.6999761707506
3950,-782.6796599539808
3951,-782.7149715057415
3952,-782.7430402413786
3953,-782.7639412828795
3954,-782.7832053057197
3955,-938.8438318250797
3956,-938.8157981320476
3957,-938.794729561714
3958,-938.7836885409362
3959,-938.7723091348295
3960,-938.7659148439718
3961,-782.7270106487987
3962,-782.7619524107308
3963,-782.7839050102563
3964,-782.8024674581991
3965,-782.8160751767389
3966,-1094.7647853964227
3967,-1094.6792314693284
3968,-938.7575921653072
3969,-1094.6255815926647
3970,-938.7224216805835
3971,-938.7359076475545
3972,-938.7386484196219
3973,-938.7407558154179
3974,-782.7131096152633
3975,-782.7488580257204
3976,-782.7769614685812
3977,-782.797809935655
3978,-782.817224843759
3979,-938.8848248138646
3980,-938.8572296535968
3981,-938.8366932919267
3982,-938.8258086481849
3983,-938.8147398579092
3984,-782.7664937851442
3985,-782.7979089818892
3986,-782.8227288226273
3987,-782.838817663772
3988,-782.853533000515
3989,-782.8634572924155
3990,-938.9395852163633
3991,-938.906287522105
3992,-938.8861735977689
3993,-938.8709964182138
3994,-938.8617229959295
3995,-938.8531351518164
3996,-938.8446142283037
3997,-938.8376096879814
3998,-782.7868879362159
3999,-782.8192042102344
4000,-782.8422905834794
4001,-782.8614140700012
4002,-938.9416222982576
4003,-938.9114575514291
4004,-782.8367247872435
4005,-782.8601867334997
4006,-782.8790313935348
4007,-938.9606996180588
4008,-782.8673286445304
4009,-782.8877093520916
4010,-782.9046079449749
4011,-782.9154001237081
4012,-782.9259470812354
4013,-782.931347968941
4014,-939.0181149994759
4015,-938.981276063594
4016,-938.958631445864
4017,-938.9411111296203
4018,-938.9296269518204
4019,-938.9182001205219
4020,-938.907926526688
4021,-938.9005723213558
4022,-782.8391921181061
4023,-782.8708880853006
4024,-782.8929417372194
4025,-782.9114791334401
4026,-939.0017233576984
4027,-938.9710404841434
4028,-782.8857708722245
4029,-782.9095646809947
4030,-782.928527229762
4031,-939.0196553310296
4032,-938.9879896531614
4033,-782.8993582562565
4034,-782.9252955422577
4035,-782.9413063139821
4036,-782.9550644582504
4037,-782.9642429178413
4038,-1094.9698946137594
4039,-1094.8803783090875
4040,-938.9267475313201
4041,-1094.8198951079178
4042,-938.8863775127471
4043,-938.8968050992909
4044,-938.8979841645888
4045,-938.9008042705013
4046,-782.8460720718269
4047,-782.8805090006929
4048,-782.9069948379544
4049,-782.926282828319
4050,-782.9447213152438
4051,-939.0374282859974
4052,-939.0087824860171
4053,-938.9883063379165
4054,-938.9772054576883
4055,-938.965042904883
4056,-938.9576536684405
4057,-782.8848331354911
4058,-782.9189532531302
4059,-782.9398949372005
4060,-782.9573537360321
4061,-782.970706442517
4062,-1094.9823109814781
4063,-1094.8958949621428
4064,-938.9421547664259
4065,-1094.839591879822
4066,-938.9046356735993
4067,-938.9176939352037
4068,-938.9200152731296
4069,-938.9230561305432
4070,-782.8647304343539
4071,-782.8998151977019
4072,-782.9273502612491
4073,-782.9470728036664
4074,-782.9659996259172
4075,-939.0635684329436
4076,-939.0355282931044
4077,-939.0149449299377
4078,-939.0037265898233
4079,-938.9916064859605
4080,-938.9843859082998
4081,-782.907256138507
4082,-782.9413752778455
4083,-782.962837498047
4084,-782.9805772530659
4085,-782.9936896910019
4086,-1095.0145284701412
4087,-1094.9284132002133
4088,-938.9701838616329
4089,-1094.8732190035387
4090,-938.9334884572419
4091,-938.9469824941896
4092,-938.9502282759752
4093,-938.953292688351
4094,-782.889746266442
4095,-782.9248839622156
4096,-782.9524312106496
4097,-782.9721510787647
4098,-782.9908168207799
4099,-939.0935770428702
4100,-939.0658497519954
4101,-939.0450343897645
4102,-939.0335854725787
4103,-939.0221390727413
4104,-939.0152930949172
4105,-782.933395207299
4106,-782.967798338634
4107,-782.9891546161584
